CATAID_1,SPECID,BPT,WHAN,WISE_AGN,CIGALE_AGN,BLR_HA,BLR_HB,LOFAR,eFEDS,Score
208867,G09_Y1_BS1_232,NOEL,NER,False,False,False,False,False,False,0
3899104,G09_Y1_BS1_067,NOEL,NER,False,False,False,False,False,False,0
549484,G09_Y1_BS1_038,NOEL,NER,False,False,False,False,False,False,0
622123,G09_Y1_BN2_067,NOEL,NER,False,False,False,False,False,False,0
386137,G09_Y1_AX1_129,UNCX,LLR,False,False,False,False,False,False,0
375921,G09_Y1_BN1_349,UNCX,LLR,False,False,False,False,False,False,0
323291,G09_Y1_BN1_333,NOEL,NER,False,False,False,False,False,False,0
375877,G09_Y1_BN1_326,UNCX,NER,False,False,False,False,False,False,0
345734,G09_Y1_BN1_286,AGNX,LLR,False,False,False,False,False,False,0
300788,G09_Y1_BN1_186,NOEL,LLR,False,False,False,False,False,False,0
622164,G09_Y1_BN1_051,UNCX,NER,False,False,False,False,False,False,0
422347,G09_Y1_AX2_399,UNCX,NER,False,False,False,False,False,False,0
422161,G09_Y1_AX1_265,UNCXY,UNC,False,False,False,False,False,False,0
574283,G09_Y1_ES1_325,SFGX,SFG,False,False,False,False,False,False,0
600313,G09_Y1_ES1_280,SFGX,UNC,False,False,False,False,False,False,0
3628218,G09_Y1_ES2_061,SFGX,ELR,False,False,False,False,False,False,0
551251,G09_Y1_HS1_036,NOEL,LLR,False,False,False,False,False,False,0
375642,G09_Y2_011_361,SFGX,UNC,False,False,False,False,False,False,0
419383,G09_Y2_008_211,UNCX,ELR,False,False,False,False,False,False,0
388382,G09_Y2_008_194,UNCX,NER,False,False,False,False,False,False,0
549873,G09_Y2_007_062,SFGXY,SFG,False,False,False,False,False,False,0
549913,G09_Y2_007_004,SFGXY,UNC,False,False,False,False,False,False,0
216596,G09_Y2_006_292,NOEL,LLR,False,False,False,False,False,False,0
204576,G09_Y2_006_171,UNCX,UNC,False,False,False,False,False,False,0
325106,G09_Y2_002_155,UNCXY,SFG,False,False,False,False,False,False,0
322985,G09_Y1_test_296,SFGX,UNC,False,False,False,False,False,False,0
370977,G09_Y1_test_128,SFGX,UNC,False,False,False,False,False,False,0
214356,G09_Y1_test_080,UNCX,ELR,False,False,False,False,False,False,0
198818,G09_Y1_IS2_025,UNCXY,ELR,False,False,False,False,False,False,0
204909,G09_Y1_IS1_191,NOEL,NER,False,False,False,False,False,False,0
373152,G09_Y1_IN1_207,NOEL,LLR,False,False,False,False,False,False,0
216771,G09_Y1_IN1_146,UNCX,ELR,False,False,False,False,False,False,0
280038,G09_Y1_IN1_004,AGNX,LLR,False,False,False,False,False,False,0
575302,G09_Y1_HS2_368,SFGXY,SFG,False,False,False,False,False,False,0
575238,G09_Y1_HS2_306,UNCX,LLR,False,False,False,False,False,False,0
3627201,G09_Y1_ES2_132,AGNX,LLR,False,False,False,False,False,False,0
3628190,G09_Y2_013_070,SFGX,UNC,False,False,False,False,False,False,0
549388,G09_Y2_014_232,NOEL,NER,False,False,False,False,False,False,0
383015,G09_Y2_015_013,NOEL,NER,False,False,False,False,False,False,0
383233,G09_Y2_028_343,UNCX,NER,False,False,False,False,False,False,0
599867,G09_Y2_038_236,SFGX,UNC,False,False,False,False,False,False,0
574995,G09_Y2_035_165,SFGX,UNC,False,False,False,False,False,False,0
346931,G09_Y2_034_349,NOEL,NER,False,False,False,False,False,False,0
622905,G09_Y2_033_274,SFGXY,SFG,False,False,False,False,False,False,0
600508,G09_Y2_033_228,NOEL,NER,False,False,False,False,False,False,0
599512,G09_Y2_032_344,UNCX,ELR,False,False,False,False,False,False,0
549520,G09_Y2_032_054,SFGX,UNC,False,False,False,False,False,False,0
622067,G09_Y2_029_009,NOEL,NER,False,False,False,False,False,False,0
325344,G09_Y2_028_234,SFGXY,SFG,False,False,False,False,False,False,0
382876,G09_Y2_015_022,NOEL,NER,False,False,False,False,False,False,0
623693,G09_Y2_028_107,SFGXY,SFG,False,False,False,False,False,False,0
517117,G09_Y2_026_220,SFGX,UNC,False,False,False,False,False,False,0
382361,G09_Y2_025_107,SFGXY,SFG,False,False,False,False,False,False,0
324743,G09_Y2_025_052,NOEL,NER,False,False,False,False,False,False,0
209516,G09_Y2_023_040,NOEL,LLR,False,False,False,False,False,False,0
197841,G09_Y2_018_087,UNCXY,UNC,False,False,False,False,False,False,0
218770,G09_Y2_016_329,AGNX,NER,False,False,False,False,False,False,0
514143,G09_Y2_015_359,UNCX,LLR,False,False,False,False,False,False,0
204776,G09_Y1_HS2_016,NOEL,NER,False,False,False,False,False,False,0
3634556,G09_Y1_HS2_069,AGNX,LLR,False,False,False,False,False,False,0
377693,G09_Y1_HN2_274,UNCX,ELR,False,False,False,False,False,False,0
377341,G09_Y1_GN1_243,NOEL,NER,False,False,False,False,False,False,0
325015,G09_Y1_HN2_255,UNCX,NER,False,False,False,False,False,False,0
372864,G09_Y1_GN1_012,UNCX,NER,False,False,False,False,False,False,0
518655,G09_Y1_FX2_266,NOEL,LLR,False,False,False,False,False,False,0
347169,G09_Y1_FX2_172,UNCX,ELR,False,False,False,False,False,False,0
347374,G09_Y1_FX2_086,UNCX,NER,False,False,False,False,False,False,0
347437,G09_Y1_FX2_047,UNCX,ELR,False,False,False,False,False,False,0
347481,G09_Y1_FX2_044,UNCX,NER,False,False,False,False,False,False,0
387597,G09_Y1_FX1_195,UNCX,NER,False,False,False,False,False,False,0
347344,G09_Y1_FX1_121,SFGX,SFG,False,False,False,False,False,False,0
209957,G09_Y1_FS2_240,SFGX,UNC,False,False,False,False,False,False,0
203956,G09_Y1_FS1_187,AGNX,NER,False,False,False,False,False,False,0
324498,G09_Y1_FN2_298,UNCX,NER,False,False,False,False,False,False,0
324553,G09_Y1_FN1_299,NOEL,NER,False,False,False,False,False,False,0
346950,G09_Y1_EX2_153,SFGX,UNC,False,False,False,False,False,False,0
387339,G09_Y1_EX2_125,SFGX,UNC,False,False,False,False,False,False,0
418553,G09_Y1_EX1_385,SFGXY,SFG,False,False,False,False,False,False,0
347204,G09_Y1_EX1_027,SFGX,UNC,False,False,False,False,False,False,0
209725,G09_Y1_ES2_288,NOEL,NER,False,False,False,False,False,False,0
203680,G09_Y1_ES2_211,SFGXY,SFG,False,False,False,False,False,False,0
372777,G09_Y1_GN1_129,SFGX,UNC,False,False,False,False,False,False,0
372903,G09_Y1_GN1_016,UNCX,NER,False,False,False,False,False,False,0
377378,G09_Y1_GN1_261,SFGX,UNC,False,False,False,False,False,False,0
3631168,G09_Y1_GS2_139,NOEL,LLR,False,False,False,False,False,False,0
302544,G09_Y1_HN2_224,AGNX,LLR,False,False,False,False,False,False,0
623456,G09_Y1_HN2_067,SFGX,SFG,False,False,False,False,False,False,0
302759,G09_Y1_HN1_398,SFGX,UNC,False,False,False,False,False,False,0
382894,G09_Y1_HN1_298,UNCX,ELR,False,False,False,False,False,False,0
383050,G09_Y1_GX1_033,UNCX,NER,False,False,False,False,False,False,0
600829,G09_Y1_GS2_285,UNCX,ELR,False,False,False,False,False,False,0
372869,G09_Y1_GN1_392,UNCX,ELR,False,False,False,False,False,False,0
204209,G09_Y1_GS2_204,NOEL,NER,False,False,False,False,False,False,0
600790,G09_Y1_GS2_267,AGNX,LLR,False,False,False,False,False,False,0
210329,G09_Y1_GS1_316,UNCX,LLR,False,False,False,False,False,False,0
204235,G09_Y1_GS1_187,UNCXY,SFG,False,False,False,False,False,False,0
550853,G09_Y1_GS1_076,AGNX,LLR,False,False,False,False,False,False,0
197966,G09_Y1_GS1_069,AGNX,NER,False,False,False,False,False,False,0
302507,G09_Y1_GN2_398,UNCXY,UNC,False,False,False,False,False,False,0
377422,G09_Y1_GN2_308,NOEL,LLR,False,False,False,False,False,False,0
382597,G09_Y1_GN2_303,UNCX,NER,False,False,False,False,False,False,0
302320,G09_Y1_GN2_203,NOEL,LLR,False,False,False,False,False,False,0
279440,G09_Y1_GN2_129,NOEL,NER,False,False,False,False,False,False,0
3575144,False,False,False,False,False,False,False,True,True,-1
7839,False,False,False,False,False,False,False,True,False,-2
272962,False,False,False,False,False,False,False,True,False,-2
570315,False,False,False,False,False,False,False,True,False,-2
593734,False,False,False,False,False,False,False,True,False,-2
375530,False,False,False,False,False,False,False,False,True,-2
